Date,adj close,sma_t,ema_t,mom_t,stk_t,std_t,rsi_t,macd_t,wr_t,vr_t,cci_t
2008-02-25,11.579824,0,0,1,0,0,1,1,0,0,1
2008-02-26,11.522768,0,0,0,0,0,0,1,1,0,1
2008-02-27,11.891223,0,0,1,1,1,1,1,0,1,1
2008-02-28,12.563346000000001,1,1,1,1,1,1,1,0,1,1
2008-02-29,12.090444,0,1,0,1,1,0,1,1,0,0
2008-03-03,11.772271,0,0,1,0,1,0,1,1,0,0
2008-03-04,12.051763000000001,0,0,1,1,1,1,1,0,1,1
2008-03-05,12.039188000000001,1,0,0,1,1,0,1,1,0,1
2008-03-06,11.694907,0,1,0,0,0,0,1,1,0,0
2008-03-07,11.822563,0,0,1,0,0,1,1,0,1,0
2008-03-10,11.57499,1,0,0,0,0,0,1,1,0,0
2008-03-11,12.315773,1,1,1,1,1,1,1,0,1,1
2008-03-12,12.188118,1,1,0,1,1,0,1,1,0,1
2008-03-13,12.372832,0,1,1,1,1,1,1,0,0,1
2008-03-14,12.244212,1,1,0,1,1,0,1,1,1,1
2008-03-17,12.255816000000001,0,0,1,1,1,1,1,1,1,0
2008-03-18,12.844766,1,1,1,1,1,1,1,0,0,0
2008-03-19,12.540138,1,1,0,0,1,0,1,1,1,0
2008-03-20,12.888286,1,1,1,1,1,1,1,0,1,0
2008-03-24,13.493679,1,1,1,1,1,1,1,0,0,0
2008-03-25,13.633903,1,1,0,1,1,1,1,1,1,0
2008-03-26,14.028475,1,1,1,1,1,1,1,0,1,0
2008-03-27,13.563308,1,1,0,0,1,0,1,1,1,0
2008-03-28,13.830223000000002,1,1,1,1,1,1,1,0,0,0
2008-03-31,13.877610999999998,1,1,0,1,1,1,1,0,1,0
2008-04-01,14.460756,1,1,1,1,1,1,1,0,0,1
2008-04-02,14.263473999999999,1,1,0,0,1,0,1,1,0,0
2008-04-03,14.661910999999998,1,1,1,1,1,1,1,0,1,1
2008-04-04,14.804070999999999,1,1,0,1,1,1,1,0,0,1
2008-04-07,15.075823999999999,1,1,1,0,0,0,1,1,1,0
2008-04-08,14.780864999999999,1,1,0,0,0,0,1,1,0,0
2008-04-09,14.645470000000001,1,1,1,0,0,0,0,1,0,0
2008-04-10,14.946234,1,1,1,0,0,1,1,0,1,1
2008-04-11,14.229626999999999,1,1,0,0,0,0,0,1,0,0
2008-04-14,14.291521,1,0,1,0,0,1,0,1,1,0
2008-04-15,14.349547,1,1,0,0,0,1,0,1,0,1
2008-04-16,14.864030999999999,1,1,1,1,0,1,1,0,1,1
2008-04-17,14.94043,1,1,0,1,1,1,1,0,0,1
2008-04-18,15.573868,1,1,1,1,1,1,1,0,1,0
2008-04-21,16.262432,1,1,1,1,1,0,1,0,0,0
2008-04-22,15.492631,1,1,0,0,1,0,1,1,0,0
2008-04-23,15.752779,1,1,1,1,1,1,1,0,1,0
2008-04-24,16.337864,1,1,1,1,1,1,1,0,1,1
2008-04-25,16.414259,1,1,0,1,1,1,1,1,1,1
2008-04-28,16.657001,1,1,1,1,1,0,1,1,0,1
2008-04-29,16.928749,1,1,1,1,1,0,1,0,1,1
2008-04-30,16.822371,1,1,0,0,1,0,1,1,0,1
2008-05-01,17.407457,1,1,1,1,1,0,1,0,1,1
2008-05-02,17.498358,1,1,0,1,1,0,1,1,0,0
2008-05-05,17.864883,1,1,1,1,1,0,1,0,0,1
2008-05-06,18.051525,1,1,0,1,1,0,1,0,1,0
2008-05-07,17.657928,1,1,0,0,0,0,0,1,0,0
2008-05-08,17.896795,1,1,1,0,0,0,0,0,0,0
2008-05-09,17.741095,1,1,0,0,0,0,0,1,0,0
2008-05-12,18.196592000000003,1,1,1,1,0,0,1,0,1,1
2008-05-13,18.370663,1,1,0,1,1,0,1,1,0,1
2008-05-14,18.01285,1,1,0,0,0,0,0,1,1,0
2008-05-15,18.348423,1,1,1,1,0,0,0,0,0,0
2008-05-16,18.144367000000003,1,1,0,0,0,0,0,1,0,0
2008-05-19,17.755604,1,1,0,0,0,0,0,1,0,0
2008-05-20,17.978031,0,0,1,0,0,1,0,0,1,0
2008-05-21,17.232416,0,1,0,0,0,0,0,1,0,0
2008-05-22,17.122164,0,0,1,0,0,0,0,0,0,1
2008-05-23,17.520603,0,0,1,1,0,1,0,0,1,1
2008-05-27,18.029284,0,0,1,1,1,1,0,0,0,1
2008-05-28,18.085376999999998,0,1,0,1,1,1,0,0,0,1
2008-05-29,18.054428,0,1,0,1,1,0,0,0,1,1
2008-05-30,18.253645000000002,1,1,1,1,1,1,0,0,0,1
2008-06-02,17.997374,0,1,0,1,1,0,0,1,1,0
2008-06-03,17.926776999999998,0,1,1,0,1,0,0,1,1,0
2008-06-04,17.909372,1,0,1,0,1,0,0,1,0,0
2008-06-05,18.31941,1,1,1,1,1,1,1,0,1,1
2008-06-06,17.952885000000002,1,1,0,0,0,0,0,1,1,0
2008-06-09,17.563152,1,0,0,0,0,0,0,1,0,1
2008-06-10,17.952885000000002,0,0,1,1,0,1,0,0,1,1
2008-06-11,17.485788,0,0,0,0,0,0,0,1,0,0
2008-06-12,16.755644,0,0,0,0,0,0,0,1,0,1
2008-06-13,16.669565,0,0,1,0,0,0,0,0,0,1
2008-06-16,17.101858,0,0,1,1,0,1,0,0,1,1
2008-06-17,17.545748,0,0,1,1,1,1,1,0,1,1
2008-06-18,17.286566,0,1,0,1,1,0,0,1,0,0
2008-06-19,17.494488,0,0,1,1,1,1,1,0,1,1
2008-06-20,16.950022,0,0,0,0,1,0,0,1,1,0
2008-06-23,16.745974,0,0,1,0,0,0,0,1,1,0
2008-06-24,16.754671,0,0,1,0,0,1,0,0,0,1
2008-06-25,17.155046,0,0,1,1,1,1,1,0,1,1
2008-06-26,16.272099,0,0,0,0,0,0,0,1,1,0
2008-06-27,16.44908,0,0,1,0,0,1,0,0,1,0
2008-06-30,16.192799,0,0,0,0,0,0,0,1,0,1
2008-07-01,16.892971,0,0,1,1,1,1,1,0,1,1
2008-07-02,16.264366,0,1,0,0,0,0,0,1,0,1
2008-07-03,16.451977,0,0,1,1,0,1,0,0,0,0
2008-07-07,16.939388,0,1,1,1,1,1,1,0,1,1
2008-07-08,17.363934,1,1,0,1,1,1,1,0,1,1
2008-07-09,16.851383,1,1,0,0,1,0,1,1,0,0
2008-07-10,17.081547,1,1,1,1,1,1,1,0,1,0
2008-07-11,16.68988,1,1,0,0,1,0,0,1,0,0
2008-07-14,16.815599,1,1,1,0,1,1,1,0,0,1
2008-07-15,16.40556,1,0,0,0,0,0,0,1,0,0
2008-07-16,16.712122,1,0,1,0,0,1,1,0,0,1
2008-07-17,16.615414,0,1,0,0,0,0,0,1,1,1
2008-07-18,15.97134,0,0,0,0,0,0,0,1,0,1
2008-07-21,16.081585,0,0,1,0,0,1,0,0,1,1
2008-07-22,15.668645000000001,0,0,0,1,0,0,0,0,0,1
2008-07-23,16.078684,0,0,1,1,1,1,0,0,1,1
2008-07-24,15.379481,0,0,0,0,1,0,0,1,0,0
2008-07-25,15.678316,0,0,1,1,1,1,0,0,1,1
2008-07-28,14.931726999999999,0,0,0,0,0,0,0,1,0,0
2008-07-29,15.190907000000001,0,0,1,0,0,1,0,0,1,1
2008-07-30,15.461688,0,0,1,1,1,1,1,0,0,1
2008-07-31,15.371749,0,0,0,1,1,0,1,0,1,1
2008-08-01,15.150286999999999,0,0,0,0,1,0,0,1,1,0
2008-08-04,14.818576,0,0,0,0,0,0,0,1,0,0
2008-08-05,15.535182,1,0,1,1,1,1,1,0,1,1
2008-08-06,15.878499,0,1,0,1,1,1,1,0,0,0
2008-08-07,15.818543,0,1,0,1,1,0,1,1,1,0
2008-08-08,16.396854,1,1,1,1,1,1,1,0,1,0
2008-08-11,16.784651,1,1,0,1,1,1,1,1,1,0
2008-08-12,17.091219,1,1,0,1,1,1,1,0,1,0
2008-08-13,17.339762,1,1,0,1,1,1,1,0,1,0
2008-08-14,17.34169,1,1,0,1,1,1,1,1,1,0
2008-08-15,16.99548,1,1,0,0,1,0,1,1,0,0
2008-08-18,16.961628,1,1,1,0,1,0,1,1,1,0
2008-08-19,16.781757,1,1,0,0,0,0,1,1,0,0
2008-08-20,17.005152,1,1,1,0,0,1,1,0,0,1
2008-08-21,16.855251000000003,1,1,0,0,0,0,0,1,1,0
2008-08-22,17.097023,1,1,1,0,0,1,1,0,0,1
2008-08-25,16.686979,1,1,0,0,0,0,0,1,0,0
2008-08-26,16.792391000000002,0,0,1,0,0,1,0,0,0,1
2008-08-27,16.892,0,0,0,0,0,1,0,0,0,1
2008-08-28,16.802057,0,1,0,0,0,0,0,1,0,1
2008-08-29,16.394918,0,0,0,0,0,0,0,1,1,1
2008-09-02,16.071915,0,0,1,0,0,0,0,0,0,1
2008-09-03,16.146383,0,0,1,1,0,1,0,0,1,1
2008-09-04,15.59128,0,0,0,0,0,0,0,1,0,1
2008-09-05,15.490701000000001,0,0,1,0,0,0,0,0,0,1
2008-09-08,15.27214,0,0,0,1,0,0,0,0,0,1
2008-09-09,14.668682,0,0,0,0,0,1,0,1,0,0
2008-09-10,14.661910999999998,0,0,1,0,0,1,0,0,0,1
2008-09-11,14.762487,0,0,1,1,1,1,0,0,1,1
2008-09-12,14.403706,0,0,0,0,0,1,0,1,0,1
2008-09-15,13.573946,0,0,0,0,0,1,0,1,0,0
2008-09-16,13.527525,0,0,1,1,0,1,0,0,0,0
2008-09-17,12.362193,0,0,0,0,0,1,0,1,0,1
2008-09-18,12.967584,0,0,1,1,1,1,0,0,1,1
2008-09-19,13.627137,0,0,1,1,1,1,1,0,1,1
2008-09-22,12.673592,0,0,0,1,1,0,0,1,1,0
2008-09-23,12.266453,0,0,1,0,1,1,0,1,0,0
2008-09-24,12.447297,0,0,1,1,1,1,0,0,1,1
2008-09-25,12.758695,0,0,1,1,1,1,1,0,1,1
2008-09-26,12.401844,0,0,0,1,1,0,0,1,0,0
2008-09-29,10.179492,0,0,0,0,0,1,0,1,0,1
2008-09-30,10.99184,0,0,1,1,0,1,0,0,1,1
2008-10-01,10.552785,0,0,0,0,0,1,0,1,0,1
2008-10-02,9.680479,0,0,0,0,0,1,0,1,0,0
2008-10-03,9.387453,0,0,1,0,0,1,0,0,0,1
2008-10-06,9.490932,0,0,1,1,0,1,0,0,1,0
2008-10-07,8.622492,0,0,0,0,0,1,0,1,0,1
2008-10-08,8.683419,0,0,1,0,0,1,0,0,1,1
2008-10-09,8.581876,0,0,0,0,0,1,0,1,0,1
2008-10-10,9.361341,0,0,1,1,1,1,1,0,1,1
2008-10-13,10.663032000000001,0,1,1,1,1,1,1,0,1,1
2008-10-14,10.065377,1,1,0,1,1,0,1,1,0,1
2008-10-15,9.472557,0,0,0,0,1,0,1,1,0,0
2008-10-16,9.853585,0,0,1,1,1,1,1,0,1,0
2008-10-17,9.419369,0,0,0,0,1,0,1,1,1,0
2008-10-20,9.519943,1,0,1,0,1,1,1,0,0,1
2008-10-21,8.847822,0,0,0,0,0,0,1,1,0,0
2008-10-22,9.368112,1,0,1,1,0,1,1,0,1,1
2008-10-23,9.499634,1,0,0,1,0,1,1,0,1,0
2008-10-24,9.320725,1,0,0,0,0,0,1,1,0,0
2008-10-27,8.905849,0,0,0,0,0,0,1,1,0,0
2008-10-28,9.662104,0,0,1,1,1,1,1,0,1,1
2008-10-29,10.110828999999999,0,1,0,1,1,1,1,0,1,0
2008-10-30,10.738467,1,1,1,1,1,1,1,0,0,0
2008-10-31,10.404819999999999,1,1,0,1,1,0,1,1,1,0
2008-11-03,10.343895,1,1,1,1,1,0,1,1,0,0
2008-11-04,10.733628999999999,1,1,1,1,1,1,1,0,1,1
2008-11-05,9.989944,1,1,0,0,1,0,1,1,0,0
2008-11-06,9.58377,1,0,1,0,0,0,0,1,0,0
2008-11-07,9.500602,1,0,1,0,0,0,0,1,1,0
2008-11-10,9.27237,1,0,0,0,0,0,0,1,1,0
2008-11-11,9.165025,0,0,1,0,0,0,0,1,0,0
2008-11-12,8.715333,0,0,0,0,0,0,0,1,0,0
2008-11-13,9.326526,0,0,1,1,0,1,1,0,1,1
2008-11-14,8.726936,0,0,0,0,0,0,0,1,1,0
2008-11-17,8.523849,0,0,1,0,0,0,0,1,0,0
2008-11-18,8.695022999999999,0,0,1,1,0,1,0,0,0,1
2008-11-19,8.34494,0,0,0,0,0,0,0,1,1,0
2008-11-20,7.784033999999999,0,0,0,0,0,0,0,0,0,1
2008-11-21,7.986155,0,0,1,1,0,1,0,0,1,1
2008-11-24,8.989016000000001,0,0,1,1,1,1,1,0,1,1
2008-11-25,8.781092,0,1,0,1,1,0,1,1,0,1
2008-11-26,9.187268,0,0,1,1,1,1,1,0,1,1
2008-11-28,8.961938,1,1,0,1,1,0,1,1,0,0
2008-12-01,8.600247999999999,0,1,0,0,1,0,1,1,1,0
2008-12-02,8.942599000000001,1,0,1,1,1,1,1,0,1,1
2008-12-03,9.274303,0,0,0,1,1,1,1,0,1,1
2008-12-04,8.840085,1,1,0,0,1,0,1,1,1,0
2008-12-05,9.090558999999999,1,0,1,1,1,1,1,0,1,1
2008-12-08,9.643728,1,1,1,1,1,1,1,0,0,0
2008-12-09,9.67661,1,1,0,0,1,1,1,1,0,0
2008-12-10,9.497699,1,1,0,0,0,0,1,1,1,0
2008-12-11,9.187268,1,1,0,0,0,0,1,1,0,0
2008-12-12,9.503502000000001,0,0,1,1,0,1,1,0,1,0
2008-12-15,9.163091,1,1,0,0,0,0,0,1,1,0
2008-12-16,9.228852,1,0,1,0,0,1,1,1,0,0
2008-12-17,8.622492,1,0,0,0,0,0,0,1,0,0
2008-12-18,8.648603999999999,0,0,1,0,0,1,0,0,1,1
2008-12-19,8.703729,0,0,1,0,0,1,0,0,0,1
2008-12-22,8.291752,0,0,0,0,0,0,0,1,0,0
2008-12-23,8.353642,0,0,1,0,0,1,0,0,0,1
2008-12-24,8.224053,0,0,0,0,0,0,0,1,1,0
2008-12-26,8.29852,0,0,1,0,0,1,0,0,1,1
2008-12-29,8.375888,0,0,1,1,0,1,0,0,0,1
2008-12-30,8.34494,0,0,0,1,1,0,0,1,0,1
2008-12-31,8.254036,0,0,0,0,0,0,0,1,0,1
2009-01-02,8.776258,0,0,1,1,1,1,1,0,1,1
2009-01-05,9.146649,1,1,0,1,1,1,1,1,1,0
2009-01-06,8.995784,1,1,0,1,1,0,1,1,0,0
2009-01-07,8.8014,1,1,0,0,1,0,1,1,1,0
2009-01-08,8.964839,1,1,1,1,1,1,1,0,1,1
2009-01-09,8.759816,1,1,0,0,1,0,1,1,0,0
2009-01-12,8.574139,1,0,1,0,0,0,0,1,0,0
2009-01-13,8.482266000000001,1,0,1,0,0,0,0,1,0,0
2009-01-14,8.252101,0,0,0,0,0,0,0,1,0,0
2009-01-15,8.06352,0,0,1,0,0,0,0,0,0,1
2009-01-16,7.9619740000000006,0,0,1,0,0,0,0,1,0,1
2009-01-20,7.562572,0,0,0,0,0,0,0,1,0,0
2009-01-21,8.01033,0,0,1,1,0,1,0,0,1,1
2009-01-22,8.545123,0,1,1,1,1,1,1,0,1,1
2009-01-23,8.545123,0,1,0,1,1,0,1,0,0,1
2009-01-26,8.668911999999999,0,1,1,1,1,1,1,0,1,1
2009-01-27,8.774324,0,1,0,1,1,1,1,0,1,1
2009-01-28,9.109900999999999,1,1,1,1,1,1,1,0,1,1
2009-01-29,8.993852,1,1,0,1,1,0,1,1,1,0
2009-01-30,8.716299000000001,1,1,0,0,1,0,1,1,1,0
2009-02-02,8.849757,1,0,1,0,1,1,1,0,1,0
2009-02-03,8.991918,1,1,1,0,1,1,1,0,1,1
2009-02-04,9.047039,1,1,0,0,1,1,1,1,0,1
2009-02-05,9.328457,1,1,1,1,1,1,1,0,0,1
2009-02-06,9.643728,1,1,1,1,1,1,1,0,1,0
2009-02-09,9.913547,1,1,0,1,1,1,1,1,1,0
2009-02-10,9.460952,1,1,0,0,0,0,1,1,0,0
2009-02-11,9.363275999999999,1,1,1,0,0,0,0,1,0,0
2009-02-12,9.600211,1,1,1,1,0,1,1,0,1,1
2009-02-13,9.589576,1,1,0,0,0,0,1,1,1,1
2009-02-17,9.141817,1,1,0,0,0,0,0,1,0,0
2009-02-18,9.126338,1,0,1,0,0,0,0,1,0,0
2009-02-19,8.76562,1,0,0,0,0,0,0,1,0,1
2009-02-20,8.819775,0,0,1,0,0,1,0,0,1,1
2009-02-23,8.408767,0,0,0,0,0,0,0,1,0,0
2009-02-24,8.727905,0,0,1,1,0,1,0,0,1,1
2009-02-25,8.815907000000001,0,0,0,1,0,1,0,0,1,1
2009-02-26,8.625392999999999,0,0,0,0,0,0,0,1,1,0
2009-02-27,8.636998,0,0,1,1,0,1,0,0,0,0
2009-03-02,8.504508999999999,0,0,0,0,0,0,0,1,0,0
2009-03-03,8.546092999999999,0,0,1,1,0,1,0,0,1,1
2009-03-04,8.816873,0,0,1,1,1,1,1,0,1,1
2009-03-05,8.591545,0,1,0,0,1,0,0,1,1,0
2009-03-06,8.249201,0,0,0,0,1,0,0,1,0,1
2009-03-09,8.037407,0,0,1,0,0,0,0,1,1,1
2009-03-10,8.571237,0,0,1,1,1,1,1,0,1,1
2009-03-11,8.962903,0,1,0,1,1,1,1,0,1,1
2009-03-12,9.317822999999999,1,1,0,1,1,1,1,0,1,0
2009-03-13,9.277207,1,1,0,1,1,0,1,1,0,0
2009-03-16,9.227883,1,1,0,1,1,0,1,1,0,0
2009-03-17,9.637927000000001,1,1,1,1,1,1,1,0,1,1
2009-03-18,9.817803,1,1,0,1,1,1,1,1,1,1
2009-03-19,9.827474,1,1,0,1,1,1,1,0,1,0
2009-03-20,9.824572,1,1,0,1,1,0,1,1,1,0
2009-03-23,10.411592,1,1,1,1,1,0,1,0,1,1
2009-03-24,10.299411,1,1,0,0,1,0,1,1,0,0
2009-03-25,10.298442,1,1,1,0,0,0,1,1,0,0
2009-03-26,10.625316,1,1,1,1,1,0,1,0,0,1
2009-03-27,10.333258,1,1,0,0,0,0,1,1,1,0
2009-03-30,10.105027,1,1,1,0,0,0,0,1,1,0
2009-03-31,10.165953,1,1,1,0,0,1,0,1,0,1
2009-04-01,10.511201,1,1,1,1,0,1,1,0,0,1
2009-04-02,10.899968,1,1,1,1,1,1,1,1,1,0
2009-04-03,11.21717,1,1,0,1,1,0,1,0,1,0
2009-04-06,11.455072,1,1,0,1,1,0,1,1,0,0
2009-04-07,11.121428,1,1,0,0,1,0,1,1,1,0
2009-04-08,11.249084,1,1,1,1,1,1,1,0,1,0
2009-04-09,11.563386999999999,1,1,1,1,1,0,1,0,0,1
2009-04-13,11.626246,1,1,0,1,1,0,1,1,1,0
2009-04-14,11.441531,1,1,0,0,1,0,0,1,1,0
2009-04-15,11.376736,1,1,1,0,0,0,0,1,0,0
2009-04-16,11.745197000000001,1,1,1,1,0,0,1,0,1,1
2009-04-17,11.935713,1,1,0,1,1,0,1,0,0,1
2009-04-20,11.653321,1,1,0,0,0,0,0,1,0,0
2009-04-21,11.775175,1,1,1,0,0,1,0,0,0,0
2009-04-22,11.750999,1,1,0,0,0,0,0,1,0,1
2009-04-23,12.127193,1,1,1,1,0,0,1,0,1,0
2009-04-24,11.982130999999999,1,1,0,0,0,0,0,1,0,0
2009-04-27,12.062397,1,1,1,1,0,1,0,0,1,0
2009-04-28,11.982130999999999,1,1,0,0,0,0,0,1,0,0
2009-04-29,12.102046000000001,1,1,1,1,0,1,0,0,1,1
2009-04-30,12.168778,1,1,0,1,1,1,0,0,0,1
2009-05-01,12.305133999999999,1,1,1,1,1,0,0,0,0,1
2009-05-04,12.772235,1,1,1,1,1,0,1,0,1,0
2009-05-05,12.834128999999999,1,1,0,1,1,0,1,0,0,0
2009-05-06,12.813821,1,1,0,0,1,0,1,1,1,0
2009-05-07,12.481143,1,1,0,0,0,0,0,1,0,0
2009-05-08,12.493717,1,1,1,0,0,1,0,0,1,0
2009-05-11,12.530466,1,0,1,0,0,1,0,0,0,0
2009-05-12,12.032419,1,1,0,0,0,0,0,1,0,0
2009-05-13,11.555651,0,0,1,0,0,0,0,1,0,1
2009-05-14,11.890257,0,0,1,0,0,1,0,0,0,1
2009-05-15,11.839002,0,0,0,0,0,0,0,1,0,1
2009-05-18,12.248078,0,0,1,1,0,1,0,0,0,1
2009-05-19,12.325444000000001,0,1,0,1,1,1,0,0,0,1
2009-05-20,12.172642999999999,0,1,0,1,1,0,0,1,1,1
2009-05-21,12.009210000000001,0,0,0,0,1,0,0,1,1,0
2009-05-22,11.846739,0,0,0,0,0,0,0,1,0,0
2009-05-26,12.647485000000001,0,0,1,1,1,1,1,0,1,1
2009-05-27,12.867008,1,1,0,1,1,1,1,1,1,0
2009-05-28,13.062357,1,1,0,1,1,1,1,0,1,0
2009-05-29,13.133923999999999,1,1,0,1,1,1,1,0,1,0
2009-06-01,13.476270999999999,1,1,1,1,1,1,1,1,1,1
2009-06-02,13.489809,1,1,0,1,1,1,1,1,0,0
2009-06-03,13.631001000000001,1,1,1,1,1,0,1,0,1,0
2009-06-04,13.900820999999999,1,1,1,1,1,0,1,0,1,1
2009-06-05,13.990758,1,1,0,0,1,0,1,1,1,1
2009-06-08,13.911456,1,1,0,0,1,0,1,1,0,0
2009-06-09,13.802176999999999,1,1,0,0,0,0,0,1,0,0
2009-06-10,13.563308,1,1,0,0,0,0,0,1,0,0
2009-06-11,13.534296,1,0,1,0,0,0,0,1,0,0
2009-06-12,13.246104999999998,1,0,0,0,0,0,0,1,0,0
2009-06-15,13.161006,0,0,1,0,0,0,0,0,0,1
2009-06-16,13.186145999999999,0,0,1,0,0,1,0,0,1,1
2009-06-17,13.111682,0,0,0,0,0,0,0,1,0,1
2009-06-18,13.140694,0,0,1,0,0,1,0,0,0,1
2009-06-19,13.48884,0,1,1,1,0,1,0,0,1,1
2009-06-22,13.284788,0,1,0,1,1,0,0,1,1,1
2009-06-23,12.959846,0,0,0,0,0,0,0,1,0,0
2009-06-24,13.173576,0,0,1,1,1,1,0,0,1,1
2009-06-25,13.525594,0,0,1,1,1,1,1,0,1,1
2009-06-26,13.775098999999999,1,1,0,1,1,1,1,0,1,0
2009-06-29,13.729645000000001,1,1,0,1,1,0,1,1,0,0
2009-06-30,13.774134,1,1,1,1,1,1,1,0,0,0
2009-07-01,13.812818,1,1,0,1,1,1,1,1,1,0
2009-07-02,13.541066,1,1,0,0,1,0,0,1,0,0
2009-07-06,13.404706,1,0,1,0,0,0,0,1,0,0
2009-07-07,13.094271,0,0,0,0,0,0,0,1,1,0
2009-07-08,13.270282,0,0,1,0,0,1,0,0,1,0
2009-07-09,13.187114000000001,1,0,0,0,0,0,0,1,0,1
2009-07-10,13.396006,1,0,1,1,0,1,0,0,0,1
2009-07-13,13.765426000000001,0,1,1,1,1,1,1,0,1,1
2009-07-14,13.758659,0,1,0,1,1,0,1,1,1,1
2009-07-15,14.204482,1,1,1,1,1,1,1,0,1,0
2009-07-16,14.266373999999999,1,1,0,1,1,1,1,1,0,0
2009-07-17,14.675453,1,1,1,1,1,0,1,0,1,0
2009-07-20,14.787626999999999,1,1,0,1,1,0,1,1,1,0
2009-07-21,14.652239999999999,1,1,0,0,1,0,1,1,0,0
2009-07-22,15.158023000000002,1,1,1,1,1,0,1,0,1,1
2009-07-23,15.262469,1,1,0,1,1,0,1,0,1,0
2009-07-24,15.472323999999999,1,1,1,1,1,0,1,0,0,1
2009-07-27,15.482966000000001,1,1,0,1,1,0,1,1,0,0
2009-07-28,15.473293,1,1,0,1,1,0,1,1,0,0
2009-07-29,15.476192000000001,1,1,1,0,1,0,1,1,0,0
2009-07-30,15.743109,1,1,1,0,0,0,1,1,1,1
2009-07-31,15.801135999999998,1,1,0,0,0,0,1,0,0,1
2009-08-03,16.095125,1,1,1,1,1,0,1,0,0,0
2009-08-04,16.010021,1,1,0,0,1,0,1,1,1,0
2009-08-05,15.967472,1,1,1,0,0,0,0,1,0,0
2009-08-06,15.851417999999999,1,1,0,0,0,0,0,1,0,0
2009-08-07,16.006153,1,1,1,1,0,0,0,0,0,1
2009-08-10,15.929757999999998,1,1,0,0,0,0,0,1,0,0
2009-08-11,15.746976,1,1,0,0,0,0,0,1,1,0
2009-08-12,15.986814,1,0,1,1,0,0,0,0,1,1
2009-08-13,16.287573000000002,1,1,1,1,1,0,1,0,0,0
2009-08-14,16.128973000000002,1,1,0,0,1,0,0,1,0,0
2009-08-17,15.433641,0,0,0,0,0,0,0,1,0,1
2009-08-18,15.860123999999999,0,0,1,1,0,1,0,0,1,1
2009-08-19,15.918149,0,0,0,1,0,1,0,0,1,1
2009-08-20,16.085459,0,1,1,1,1,1,0,0,1,1
2009-08-21,16.364939,1,1,1,1,1,1,1,0,1,1
2009-08-24,16.349464,1,1,0,1,1,0,1,1,0,0
2009-08-25,16.382353,1,1,1,1,1,1,0,0,1,0
2009-08-26,16.189896,1,1,0,0,1,0,0,1,0,0
2009-08-27,16.387182,1,1,1,1,1,1,0,0,1,1
2009-08-28,16.445207999999997,1,1,0,0,1,1,0,1,1,1
2009-08-31,16.267263,1,1,0,0,0,0,0,1,1,0
2009-09-01,15.985845999999999,1,0,0,0,0,0,0,1,0,0
2009-09-02,15.974238,1,0,1,0,0,0,0,1,0,0
2009-09-03,16.106731,1,0,1,0,0,1,0,0,0,1
2009-09-04,16.470352,0,1,1,1,0,1,1,0,0,1
2009-09-08,16.72373,1,1,0,1,1,1,1,0,1,0
2009-09-09,16.550621,1,1,0,1,1,0,1,1,0,0
2009-09-10,16.687944,1,1,1,1,1,1,1,0,1,0
2009-09-11,16.649267000000002,1,1,0,1,1,0,1,1,0,0
2009-09-14,16.800123000000003,0,1,1,1,1,1,1,0,0,1
2009-09-15,16.939388,1,1,0,1,1,1,1,0,1,1
2009-09-16,17.588299,1,1,1,1,1,0,1,1,1,0
2009-09-17,17.847476999999998,1,1,0,1,1,0,1,1,1,0
2009-09-18,17.892929000000002,1,1,0,1,1,0,1,0,1,0
2009-09-21,17.796223,1,1,0,0,1,0,1,1,0,0
2009-09-22,17.840706,1,1,1,0,1,0,1,0,1,0
2009-09-23,17.939348000000003,1,1,1,0,0,0,1,1,1,1
2009-09-24,17.776882,1,1,0,0,0,0,0,1,0,0
2009-09-25,17.636651999999998,1,1,1,0,0,0,0,1,0,0
2009-09-28,18.002209,1,1,1,1,0,0,1,0,1,1
2009-09-29,17.927746,1,1,0,0,0,0,0,1,0,1
2009-09-30,17.924843,1,1,1,0,0,0,0,1,0,0
2009-10-01,17.490622000000002,1,1,0,0,0,0,0,1,0,0
2009-10-02,17.881325,0,0,1,1,0,1,0,0,0,1
2009-10-05,17.989641,1,1,0,1,0,1,0,0,1,1
2009-10-06,18.3755,1,1,1,1,1,1,1,0,1,0
2009-10-07,18.398712,1,1,0,1,1,1,1,1,0,0
2009-10-08,18.30394,1,1,0,1,1,0,0,1,1,0
2009-10-09,18.419987,1,1,1,1,1,1,1,0,1,0
2009-10-12,18.452868,1,1,0,1,1,1,0,0,0,0
2009-10-13,18.376465,1,1,0,1,1,0,0,1,0,0
2009-10-14,18.499292,1,1,1,1,1,1,0,0,1,1
2009-10-15,18.428694,1,1,0,0,1,0,0,1,1,0
2009-10-16,18.185955,1,1,0,0,0,0,0,1,0,0
2009-10-19,18.360994,1,0,1,1,0,1,0,0,1,0
2009-10-20,19.221697,1,1,1,1,0,0,1,0,1,0
2009-10-21,19.817421,1,1,0,1,1,0,1,0,1,0
2009-10-22,19.844498,1,1,0,1,1,0,1,0,1,0
2009-10-23,19.722641,1,1,0,1,1,0,1,1,0,0
2009-10-26,19.581457,1,1,0,0,1,0,1,1,0,0
2009-10-27,19.087273,1,1,0,0,0,0,0,1,0,0
2009-10-28,18.606634,1,0,1,0,0,0,0,1,0,0
2009-10-29,18.988632,1,0,1,0,0,1,0,0,1,1
