Date,open,high,low,close,adj close,volume,sma,sma_t,ema,ema_t,mom,mom_t,stk,stk_t,std,std_t,rsi,rsi_t,macd,macd_t,wr,wr_t,vr,vr_t,cci,cci_t
1986-04-16,0.488839,0.508929,0.488839,0.504464,0.022951,52707200.0,0.48482150000000007,1,0.4856578036170221,1,3.1963489001491263,1,63.920151335502155,1,50.13743757948035,1,62.40500733221052,1,0.008101269161115698,1,11.112770352671657,0,120.946280699271,1,234.2978309894529,0
1986-04-17,0.504464,0.520089,0.5,0.517857,0.02356,67524800.0,0.4866072,1,0.4890771120502908,1,2.654897078879759,0,74.49757688324463,1,58.25748401406844,1,66.80593260499984,1,0.009868101502321702,1,4.3475720212704,0,245.4738518715158,1,206.7828310502296,0
1986-04-18,0.517857,0.533482,0.513393,0.53125,0.02417,61919200.0,0.4901786,1,0.49430981895023796,1,2.586235196202802,0,81.66512293623043,1,66.06003032145577,1,70.52209958900097,0,0.01220830232232839,1,3.448062781931674,0,433.6360884044808,1,185.28086445668094,0
1986-04-21,0.533482,0.549107,0.533482,0.542411,0.024678,68387200.0,0.49575890000000006,1,0.5014320336865583,1,2.1008941176470453,0,84.65192362555361,1,72.25732808948838,1,73.21340048748431,0,0.014793003223218804,1,9.374474995800016,1,485.4753254617015,1,170.29688694619477,0
1986-04-22,0.542411,0.558036,0.529018,0.533482,0.024271,81967200.0,0.5013392999999999,1,0.5088827548344568,1,-1.6461686802074382,0,79.58256801339533,0,74.6990747307907,1,67.87444387493673,0,0.0159371876529964,1,30.55614321092124,1,199.34288484326188,0,116.13253842669211,0
1986-04-23,0.533482,0.542411,0.524554,0.529018,0.024068,65368800.0,0.5053571,1,0.5133553448645556,1,-0.8367667512680921,1,74.35126097998024,0,74.58313681385387,0,65.31023666644845,0,0.016295905509340902,1,36.11135308684994,1,165.81045966368987,0,71.31316347863938,0
1986-04-24,0.529018,0.5625,0.526786,0.560268,0.025490000000000002,114592800.0,0.5098214,1,0.5162031003437273,1,5.907171400595068,1,82.02369937934319,1,77.06332433568363,1,73.00011220772879,0,0.018884121430871814,1,2.6314238219309045,0,212.26367193333533,1,102.22222222222267,1
1986-04-25,0.560268,0.582589,0.560268,0.575893,0.026201,65268000.0,0.5171874999999999,1,0.5242149002812314,1,2.788843910414296,0,85.84201357559358,1,79.98955408232028,1,75.87925603450624,0,0.021943161011206636,1,6.382613668859055,1,274.7998538351659,1,139.13739473078402,1
1986-04-28,0.575893,0.584821,0.566964,0.571429,0.025998,36383200.0,0.5265624999999999,1,0.5336109184119167,1,-0.7751439937627391,0,85.91047034522181,1,81.96319283662079,1,73.46883237121048,0,0.02373367736604204,1,12.765227337718105,1,252.15045569543088,0,122.78296756754341,0
1986-04-29,0.571429,0.575893,0.479911,0.558036,0.025388,33174400.0,0.5357142999999999,1,0.5404869332461137,1,-2.3437732421700663,0,82.09651093900942,0,82.00763220408366,1,66.63004942929392,0,0.023797646847852794,1,25.53140787341535,1,198.43794376597558,0,-3.5080273306500778,0
1986-04-30,0.558036,0.564732,0.540179,0.540179,0.024576,34445600.0,0.5426339999999998,1,0.5436776726559113,1,-3.199972761613945,0,73.88011922988895,0,79.29846121268542,0,58.77444618577724,0,0.02215207710456657,0,42.55266418835196,1,150.27182389376588,0,22.31596692422044,1
1986-05-01,0.540179,0.540179,0.53125,0.540179,0.024576,64484000.0,0.5462054999999998,1,0.5430415503548366,0,0.0,1,68.40252475714198,0,75.66648239417094,0,58.77444618577724,0,0.020610367737552426,0,42.55266418835196,0,120.74467559908766,0,-48.138401983384966,0
1986-05-02,0.540179,0.553571,0.537946,0.544643,0.024779,23396800.0,0.5484376999999998,1,0.5425210866539572,0,0.826392732779313,1,66.16915370172379,0,72.50070616335522,0,60.13703268912875,1,0.019523702361828543,0,38.2975884091126,0,107.16041825057513,0,-16.205806588099996,1
1986-05-05,0.544643,0.580357,0.544643,0.573661,0.026099,37335200.0,0.5495537999999998,1,0.5429068890805104,1,5.327893684486895,1,73.90020598511637,1,72.96720610394226,1,67.62740033827797,1,0.020764660231425758,1,10.63768944809842,0,96.21046811283682,0,84.52988164380506,1
1986-05-06,0.575893,0.59375,0.575893,0.582589,0.026506000000000002,54633600.0,0.5529019999999998,1,0.5489043637931449,1,1.5563198474360274,0,79.33207160486688,1,75.0888279375838,1,69.5247697518569,1,0.022212491494142395,1,9.804197155632053,0,162.42344281647107,1,124.52477824877757,1
1986-05-07,0.582589,0.587054,0.558036,0.5625,0.025592,49700000.0,0.5578126999999997,1,0.5550288431034822,1,-3.448228511008622,0,77.0710313069419,0,75.7495623940365,1,60.87852960663274,0,0.0214911571102977,0,27.451049288908013,1,176.11016579078137,1,47.90703782498061,0
1986-05-08,0.5625,0.591518,0.5625,0.589286,0.026810000000000004,58340800.0,0.5611608999999997,1,0.5563872352664855,1,4.7619555555555415,1,83.40691170835395,1,78.30201216547565,1,66.80614081807045,1,0.022817870546199326,1,3.9213274888219525,0,145.85824210573867,0,83.1744343023187,1
1986-05-09,0.589286,0.600446,0.584821,0.595982,0.027114999999999997,55624800.0,0.5640626999999998,1,0.5623688288543972,1,1.1362903581622508,0,87.70344493448067,1,81.43582308847732,1,68.10706300352554,1,0.024131439528217058,1,3.703488613265874,0,140.67219804544564,0,116.00353655636754,1
1986-05-12,0.595982,0.654018,0.59375,0.649554,0.029552,100105600.0,0.5660715999999998,1,0.5684803145172341,1,8.988862079727223,1,90.59025439699988,1,84.48730019131817,1,76.1579574128256,0,0.029159136713237,1,2.5639405652845797,0,241.82532996349343,1,185.3079489411945,0
1986-05-13,0.649554,0.651786,0.629464,0.642857,0.029248000000000003,117941600.0,0.5738840999999998,1,0.5832209846050097,1,-1.0310151273027257,0,90.69645918486296,1,86.55701985583309,1,73.65485779838993,0,0.03223168423183387,1,9.091131239410903,1,154.34644935415648,0,153.81766684812047,0
1986-05-14,0.642857,0.667411,0.642857,0.658482,0.029958,120747200.0,0.5823661999999998,1,0.594063896495008,1,2.430556095679126,1,91.49869122088741,1,88.20424364418453,1,75.66453756273785,0,0.03551807691185327,1,6.557678042905065,0,241.353467718212,1,135.7056813849997,0
1986-05-15,0.658482,0.660714,0.636161,0.642857,0.029248000000000003,55636000.0,0.5941964999999999,1,0.605776278950461,1,-2.3728818707269173,0,87.66568554132405,0,88.02472427656437,0,69.92052139034186,0,0.03644168283594984,1,18.965743637276468,1,201.62524140352636,0,88.07218112618749,0
1986-05-16,0.642857,0.647321,0.627232,0.642857,0.029248000000000003,79811200.0,0.6044642999999998,1,0.6125182282321954,1,0.0,1,84.29399988469223,0,86.78114947927365,0,69.92052139034186,0,0.03675001587806592,1,20.000325817802658,1,177.32621231142414,0,58.332892592266994,0
1986-05-19,0.642857,0.651786,0.633929,0.636161,0.028943,52376800.0,0.6142856999999999,1,0.6180343685536145,1,-1.0416002314667216,0,80.00552373265197,0,84.52260756373309,0,67.37832968066274,0,0.036038629903905495,0,28.57142857142857,1,136.06211180124222,0,50.732732064871,0
1986-05-20,0.636161,0.636161,0.611607,0.631696,0.028739999999999998,61448800.0,0.6203124999999999,1,0.6213301197256846,1,-0.7018663514424706,1,75.32263537866226,0,81.45595016870948,0,65.6638948515346,0,0.034714397247182616,0,32.65371428571423,1,99.39396640078428,0,10.1976664582997,0
1986-05-21,0.631696,0.665179,0.625,0.660714,0.030060000000000003,86682400.0,0.6252232,1,0.6232148252301056,1,4.593665307363026,1,80.84551362896006,1,81.25247132212634,0,70.85434735824421,0,0.03559611357314407,1,6.383506019387819,0,140.96975088967972,1,71.3507415951766,1
1986-05-22,0.660714,0.669643,0.638393,0.65625,0.029856999999999998,55126400.0,0.6350446,1,0.6300328570064501,1,-0.675632724597941,0,81.34793780579383,1,81.28429348334883,1,69.12325684395158,0,0.03552516068239431,0,15.789535733654,1,105.39448251625375,0,89.45072295238542,1
1986-05-23,0.65625,0.662946,0.649554,0.660714,0.030060000000000003,34960800.0,0.641741,1,0.6347996102780046,1,0.6802285714285761,1,82.43686583611381,1,81.66848426760382,1,69.91482888088605,1,0.03542082823884507,0,11.765248441885241,0,99.99121419785627,0,102.60801362961399,1
1986-05-27,0.660714,0.660714,0.649554,0.658482,0.029958,21162400.0,0.6482142000000001,1,0.6395113175001855,1,-0.3378163622989705,0,81.88085493675996,0,81.73927449065586,1,68.96284668403388,0,0.03475737885157604,0,19.231166861947724,1,69.94491543061703,0,76.4525038634821,0
1986-05-28,0.658482,0.669643,0.65625,0.665179,0.030262999999999998,51783200.0,0.6491070000000001,1,0.6429605325001518,1,1.0170361528485161,1,85.35664411870563,1,82.94506436667245,1,70.27086144414186,0,0.03437572045583459,0,7.691777517403035,0,116.95157812193688,1,110.17048250223547,1
1986-05-29,0.665179,0.665179,0.651786,0.660714,0.030060000000000003,25356800.0,0.6513392,1,0.6470002538637606,1,-0.6712478896657825,0,85.10933671138835,0,83.66648848157774,1,68.20697683960435,0,0.0333287719069677,0,15.385278103246206,1,68.59267528539019,0,72.05772621938061,0
1986-05-30,0.660714,0.665179,0.651786,0.660714,0.030060000000000003,31858400.0,0.6515624,1,0.6494936622521678,1,0.0,1,84.94446510651017,0,84.09248068988855,1,68.20697683960435,0,0.03212869800791851,0,15.385278103246206,0,84.50281232261727,1,60.89787310827383,0
1986-06-02,0.660714,0.667411,0.65625,0.662946,0.030161,49812000.0,0.6533480999999999,1,0.6515337236608645,1,0.3378163622989705,1,86.11651362282521,1,84.76715833420076,1,68.73927055111994,1,0.031000381443046177,0,11.539389344544688,0,103.35660612514066,1,73.08295334456838,1
1986-06-03,0.662946,0.680804,0.662946,0.676339,0.030770999999999996,81474400.0,0.6553569999999999,1,0.6536086829952528,1,2.020224875027532,1,88.077269565003,1,85.87052874446817,1,71.7911872720581,0,0.030831479502555936,0,6.452591875370239,0,179.10599496379248,1,151.45365667498277,0
1986-06-04,0.676339,0.694196,0.674107,0.691964,0.031481999999999996,75163200.0,0.6593747999999999,1,0.6577414679052068,1,2.3102319990419007,1,90.71825139073599,1,87.4864362932241,1,74.8732200159921,0,0.031594231777071435,1,3.2256199780334276,0,336.6411850158367,1,221.3211786158253,0
1986-06-05,0.691964,0.698661,0.6875,0.694196,0.031583,36971200.0,0.6654016,1,0.6639637464678965,1,0.32256013318612275,0,90.78137089817304,1,88.58474782820707,1,75.28856526723352,0,0.032009832769616886,1,7.408575031525755,1,294.3606963396918,0,166.66770371200315,0
1986-06-06,0.694196,0.694196,0.669643,0.674107,0.030669,44340800.0,0.6687498,1,0.6694605198373699,1,-2.8938513042426117,0,77.18724120385532,0,84.78557895342315,0,64.89153575340478,0,0.0303681203532965,0,50.00101818478009,1,324.0908256640185,1,60.24606716116677,0
1986-06-09,0.674107,0.676339,0.640625,0.642857,0.029248000000000003,61756800.0,0.6705355,1,0.6703053344123935,1,-4.635762571817237,0,52.74012372213738,0,74.10376054299456,0,52.69979845170735,0,0.02624292549317886,0,96.15411124129848,1,184.59838857047927,0,-88.2366421047666,0
1986-06-10,0.642857,0.642857,0.627232,0.642857,0.029248000000000003,61723200.0,0.6687498,0,0.6653147281555947,0,0.0,1,42.45170539835409,0,63.55307549478107,0,52.69979845170735,0,0.022711870540173096,0,78.1251312492125,0,191.86760709404797,1,-148.1495590914906,0
1986-06-11,0.642857,0.647321,0.633929,0.645089,0.029349,46715200.0,0.6671872999999999,0,0.6612315048545775,0,0.347200077155585,1,36.63435359960273,0,54.580168196388286,0,53.42464693554064,1,0.01986460104092147,0,75.00034999789999,0,189.02433277305644,0,-101.20290108798085,1
1986-06-12,0.645089,0.649554,0.642857,0.642857,0.029248000000000003,32272800.0,0.6651783,0,0.6582965039719271,0,-0.3459987691620814,0,31.71452531666432,0,46.95828723648029,0,52.55728207209265,0,0.017229405837337786,0,78.1251312492125,1,181.96403998245853,0,-75.72905899407792,1
1986-06-13,0.642857,0.649554,0.629464,0.649554,0.029552,35750400.0,0.6633926000000001,0,0.6554893214315767,0,1.0417557870568306,1,31.559887709884535,0,41.8254873942817,0,54.92208408051172,1,0.015502681323563361,0,68.74938750367502,0,210.80410324288553,1,-71.79404707203608,1
1986-06-16,0.649554,0.658482,0.636161,0.640625,0.029146,43400000.0,0.6622766,0,0.654410172080381,0,-1.374635519140821,0,27.289954306414685,0,36.980309698326025,0,51.253835150893,0,0.013260880848970147,0,81.249912500525,1,144.35080326573612,0,-52.89715948971005,1
1986-06-17,0.640625,0.642857,0.607143,0.611607,0.027826,55512800.0,0.6600445,0,0.6519037771566754,0,-4.529639024390242,0,19.81921252805976,0,31.259943974903933,0,41.54295647588478,0,0.009038537105639621,0,95.12227102865008,1,84.08203328947643,0,-118.7146703955969,0
1986-06-18,0.611607,0.620536,0.580357,0.611607,0.027826,107413600.0,0.6535713000000001,0,0.6445770904009163,0,0.0,1,22.363158115009178,1,28.294348688272347,0,41.54295647588478,0,0.00562742976137065,0,73.58500135244792,0,63.38486432877761,0,-161.67695268228255,1
1986-06-19,0.611607,0.638393,0.604911,0.625,0.028435000000000002,86161600.0,0.6455356000000002,0,0.6385825285098407,0,2.1898048910493184,1,30.41272073371264,1,29.00047270341911,1,46.92561568769629,1,0.003959166972996031,0,60.78408981104896,0,78.66842979808085,1,-76.44556382751104,1
1986-06-20,0.625,0.645089,0.625,0.642857,0.029248000000000003,40325600.0,0.6386160000000002,0,0.6361129778716879,0,2.857120000000002,1,46.94181382247509,1,34.98091974310444,1,53.12333693600145,1,0.004031494794377699,1,34.883624012835746,0,105.76928897902351,1,14.566560885439976,1
1986-06-23,0.642857,0.647321,0.618304,0.620536,0.028232,29080800.0,0.6354910000000003,0,0.6373391637131992,1,-3.472156327145859,0,48.43758254831671,1,39.466474011508524,1,45.90701411635585,0,0.0022616263376896706,0,48.570880000000045,1,119.88540844683844,1,-24.134333461447234,0
1986-06-24,0.620536,0.627232,0.613839,0.622768,0.028333999999999998,35498400.0,0.6332589000000002,0,0.6342840430380721,0,0.3596890430208832,1,50.38708169887779,1,43.10667657396495,1,46.68689771428464,1,0.0010272550244703194,0,45.71392000000003,0,139.34361873356102,1,-56.34474240470892,0
1986-06-25,0.625,0.642857,0.625,0.640625,0.029146,32995200.0,0.6314732000000001,0,0.632596035212968,0,2.8673599157310603,1,59.30573446591852,1,48.50636253794947,1,52.577651624413,1,0.0014729384112702748,1,22.856960000000015,0,132.93160077991075,0,34.9202285714309,1
1986-06-26,0.640625,0.649554,0.633929,0.647321,0.029450999999999998,29232000.0,0.6310268000000001,0,0.6340558469924285,1,1.0452292682926911,0,68.10846297727902,1,55.04039601772598,1,54.603249899207086,1,0.002339488775158882,1,14.28607999999997,0,172.6303299277272,1,82.29948413103206,1
1986-06-27,0.647321,0.65625,0.633929,0.640625,0.029146,12549600.0,0.6314732000000001,1,0.6364676929938051,1,-1.0344172365796878,0,71.87624313823089,1,60.65234505789428,1,52.20197500867327,0,0.00245759531353118,1,22.856960000000015,1,143.07315315315316,0,81.27923377714122,0
1986-06-30,0.640625,0.647321,0.638393,0.640625,0.029146,17690400.0,0.6305803,0,0.6372235669949314,1,0.0,1,74.38809657886547,1,65.23092889821801,1,52.20197500867327,0,0.002522122142016303,1,20.58819653986534,0,179.5700810043132,1,76.05574555259867,0
1986-07-01,0.640625,0.645089,0.620536,0.631696,0.028739999999999998,21929600.0,0.6305803,0,0.6378420093594894,1,-1.3937951219512135,0,66.98300174996756,0,65.81495318213453,1,48.87774336629924,0,0.0018316503165615172,0,32.35344498175058,1,227.38898756660748,1,8.25496777534483,0
1986-07-02,0.631696,0.647321,0.631696,0.645089,0.029349,36209600.0,0.6325892,1,0.6367245531123095,0,2.120165396013274,1,69.2165725435677,1,66.94882630261225,1,53.64591706062243,1,0.0023381963186517307,1,21.739807943278933,0,371.8898642638926,1,61.513426279324314,1
1986-07-03,0.645089,0.674107,0.636161,0.671875,0.030568,45292800.0,0.6359374,1,0.6382453616373441,1,4.152295264684414,1,78.24322906634518,1,70.71362722385655,1,61.40020209920079,1,0.004845191661387527,1,3.703457888099841,0,315.44529950887505,0,194.7198232844108,0
1986-07-07,0.671875,0.674107,0.631696,0.636161,0.028943,45455200.0,0.6406248999999999,1,0.6443598413396452,1,-5.315572093023258,0,64.50811850811364,0,68.64512431860891,0,49.508393403469526,0,0.003905165885338402,0,62.96210260834945,1,159.57285059273514,0,62.73016471293793,0
1986-07-08,0.629464,0.629464,0.609375,0.611607,0.027826,68420800.0,0.6392855999999999,0,0.6416515065506188,0,-3.8597147577421387,1,44.15476659938631,0,60.481671745534705,0,43.299309547892896,0,0.0011654514923045145,0,96.55193721806833,1,119.63913577828048,0,-152.56009826942238,1
1986-07-09,0.611607,0.620536,0.607143,0.618304,0.028130000000000002,91280000.0,0.6383927,0,0.6361888689959608,0,1.0949841973685537,1,34.992232548446964,0,51.98519201317212,0,45.31381769724469,1,-0.0004600962685317178,0,83.33283555343174,0,155.12352385871793,1,-147.7143698038009,1
1986-07-10,0.620536,0.631696,0.618304,0.631696,0.028739999999999998,52141600.0,0.6379463,0,0.6333428928148771,0,2.1659248524997565,1,35.55014495723279,1,46.50684299452567,0,49.20059062598559,1,-0.0006601226194030696,0,63.33403022519557,0,167.30313663324011,1,-58.04812237927655,1
1986-07-11,0.631696,0.674107,0.629464,0.662946,0.030161,56000000.0,0.6370533999999999,0,0.6330434577576267,0,4.946999822699527,1,51.477708489299104,1,48.163798159450145,1,56.89880707894115,1,0.00168356183640328,1,16.667164446568265,0,184.33108312701495,1,94.078643308105,1
1986-07-14,0.662946,0.667411,0.647321,0.647321,0.029450999999999998,59360000.0,0.6386158999999999,1,0.6384802836198764,1,-2.3569038805573927,0,54.31827321423876,1,50.21528984437968,1,52.606182297038735,0,0.0022541572153238487,1,40.00059733588191,1,142.03620592635292,0,75.17081570409385,0
1986-07-15,0.625,0.625,0.611607,0.622768,0.028333999999999998,74480000.0,0.6370533999999999,0,0.6360293229617171,0,-3.7930176836530993,0,43.98999310593039,0,48.14019093156325,0,46.65033255599384,0,0.0007168726009131321,0,76.66656711068634,1,104.18267533384562,0,-78.11440802602786,0
1986-07-16,0.633929,0.636161,0.584821,0.598214,0.027216000000000004,134960000.0,0.6363837999999999,0,0.6356474460595867,0,-3.9427202425301178,0,34.32669940383412,0,43.53569375565353,0,41.580443714542135,0,-0.0024544458018407322,0,84.9998880003584,1,73.41040462427746,0,-107.86900396792421,0
1986-07-17,0.598214,0.602679,0.573661,0.575893,0.026201,62720000.0,0.6330356,0,0.6288413649578436,0,-3.73127342389179,1,23.625162762861123,0,36.8988500913894,0,37.5819278192243,0,-0.006691718672353408,0,97.77791051908487,1,54.943106808323385,0,-144.92700928185633,0
1986-07-18,0.575893,0.580357,0.558036,0.566964,0.025795,77280000.0,0.626116,0,0.619214389510963,0,-1.5504616308932295,1,18.314056436997213,0,30.70391887325867,0,36.08695332213578,0,-0.010647545352414856,0,92.3081562147306,0,38.15396153640114,0,-159.90747557657915,1
1986-07-21,0.589286,0.602679,0.584821,0.598214,0.027216000000000004,57120000.0,0.6178570999999999,0,0.6137728641453334,0,5.511813801229004,1,23.74771099699727,1,28.385182914504867,0,44.42002235797664,1,-0.011132622718817209,0,65.38497988300261,0,53.75742214086225,1,-61.65730094606591,1
1986-07-22,0.598214,0.618304,0.59375,0.618304,0.028130000000000002,59920000.0,0.6147321,0,0.6109439797552727,0,3.358329962187434,0,33.13960457037772,1,29.969990133129148,1,49.021692365112735,1,-0.009783180510513412,1,48.07660828286138,0,77.41232876712328,1,-11.229686056505628,1
1986-07-23,0.618304,0.618304,0.609375,0.609375,0.027724000000000002,44872800.0,0.6154018,1,0.612282165254314,1,-1.4441116344063754,0,36.836631843660705,1,32.25887070330633,1,47.15309853783471,0,-0.009326720882805173,1,55.76931360977332,1,49.63524372631553,0,-3.1214919123944473,1
1986-07-24,0.611607,0.613839,0.589286,0.591518,0.026912000000000002,36142400.0,0.6145089,0,0.6121594079353477,0,-2.930379487179491,0,34.76179265767857,0,33.093178021430404,1,43.57574555291309,0,-0.010287298429383473,0,71.15386272195467,1,35.327609269781746,0,-40.67458002637665,0
1986-07-25,0.591518,0.607143,0.589286,0.607143,0.027623,54364800.0,0.6104911000000001,0,0.6084064246743753,0,2.64150879601297,1,44.126848438452384,1,36.77106816043773,1,47.34040166786076,1,-0.00967621475870406,1,55.102171428571424,0,34.993769078623934,0,-16.267360031894174,1
1986-07-28,0.604911,0.607143,0.575893,0.578125,0.026302,61600000.0,0.6046876000000001,0,0.607770892915398,0,-4.7794341695449045,0,37.98920562563493,0,37.17711398217013,1,41.766948427359075,0,-0.011402001458214905,0,74.28607999999997,1,34.83446572660954,0,-64.11868271093553,0
1986-07-29,0.575893,0.575893,0.549107,0.558036,0.025388,148960000.0,0.5997769000000001,0,0.6019749123853255,0,-3.474854054054055,1,29.62738328421809,0,34.66053708285278,0,38.39670046325074,0,-0.014226717516712561,0,89.7431479311692,1,30.254925024958734,0,-151.58060196212443,1
1986-07-30,0.558036,0.5625,0.535714,0.544643,0.024779,63840000.0,0.5921876000000001,0,0.5939860192243572,0,-2.4000243711875147,1,23.355334265194095,0,30.892136143633216,0,36.29404225481819,0,-0.01734607377317976,0,89.18876377285389,0,34.59821176257813,1,-152.65654810240795,1
1986-07-31,0.544643,0.5625,0.544643,0.558036,0.025388,70560000.0,0.5868305000000001,0,0.585014561183565,0,2.459041977956211,1,24.579384566027997,1,28.787885617764807,0,39.841802598458436,1,-0.018523950341372775,0,72.97251483230419,0,55.92037998110448,1,-93.02288985101535,1
1986-08-01,0.555804,0.566964,0.555804,0.560268,0.025490000000000002,37520000.0,0.5848216000000002,0,0.5797035500592804,0,0.3999741952132041,0,26.2962535521512,1,27.957341595893602,0,40.437123178257316,1,-0.019057637677235006,0,70.2700084756024,0,78.63614161690327,1,-68.24506451693334,1
1986-08-04,0.560268,0.5625,0.546875,0.5625,0.025592,32541600.0,0.5819198000000002,0,0.5761698136848658,0,0.3983807749148749,0,28.341668328467264,1,28.08545050675149,1,41.065199731467295,1,-0.019080536442628526,0,67.5675021189006,0,71.72073676083635,0,-64.04388921937897,1
1986-08-05,0.564732,0.578125,0.5625,0.573661,0.026099,29472800.0,0.5785716000000003,0,0.5740902111967083,0,1.9841777777777736,1,35.08516555231149,1,30.418688855271487,1,44.23196490228811,1,-0.017990698877707545,1,54.05375953505269,0,63.154080073108865,0,-12.917883118909664,1
1986-08-06,0.573661,0.573661,0.553571,0.555804,0.025287,46300800.0,0.5741073000000002,0,0.5740121727973069,0,-3.112814013851384,0,32.765387449878475,0,31.20092172014048,1,40.483826077795165,0,-0.018356305356727165,0,74.28480000000008,1,62.901352751012205,0,-39.02739704039369,0
1986-08-07,0.555804,0.582589,0.555804,0.566964,0.025795,43349600.0,0.5685270000000002,0,0.5707015959250692,0,2.00790206619601,1,36.42683746711065,1,32.942893635797205,1,43.69502063257871,1,-0.0175433041040306,1,56.25026249842499,0,83.5073688621918,1,7.480625784373646,1
1986-08-08,0.569196,0.578125,0.564732,0.564732,0.025693,27535200.0,0.5662948000000002,0,0.5704278512114203,0,-0.39367578893898525,0,44.919580533629315,1,36.93512260174124,1,43.193070730301834,0,-0.016884464899165397,1,59.3750437497375,1,61.29291629814264,0,43.503897776631355,1
1986-08-11,0.569196,0.598214,0.566964,0.598214,0.027216000000000004,45858400.0,0.5627233000000003,0,0.5702038782638893,0,5.928829958281101,1,63.27972035575287,1,45.716655186411785,1,52.08510022351046,1,-0.013504936007613821,1,0.0,0,90.4640031259158,1,193.93869786728698,0
1986-08-12,0.595982,0.613839,0.595982,0.611607,0.027826,61040000.0,0.5647322000000002,1,0.5748908094886367,1,2.238830920038648,0,74.44460691115744,1,55.29263909466033,1,55.11188870934066,1,-0.009634867092493726,1,2.856960000000015,1,232.67846247712018,1,210.05717213226654,0
1986-08-13,0.611607,0.647321,0.611607,0.642857,0.029248000000000003,113680000.0,0.5700893000000002,1,0.5815664804907028,1,5.109490244552473,1,81.4816782868282,1,64.02231882538295,1,61.261053494079356,1,-0.004000085269052045,1,4.3475720212704,1,587.8194918467956,1,194.48748571119614,0
1986-08-14,0.642857,0.660714,0.642857,0.642857,0.029248000000000003,57680000.0,0.5799107000000003,1,0.592710211310575,1,0.0,0,82.42572272826379,1,70.1567867930099,1,61.261053494079356,0,0.000460214852095131,1,15.686188388864982,1,382.0779929097355,0,157.97473275221824,0
1986-08-15,0.645089,0.651786,0.636161,0.638393,0.029044,34294400.0,0.5888392000000003,1,0.602233627435925,1,-0.6944001543111478,0,81.33951330013387,0,73.88436229538456,1,59.90159266199247,0,0.0035934048062462587,1,19.607515877686936,1,259.0212191831228,0,103.17534607558554,0
1986-08-18,0.638393,0.640625,0.625,0.631696,0.028739999999999998,36836800.0,0.5966517000000003,1,0.6088080588112115,1,-1.0490403246902646,0,78.5318653482806,0,75.43352997968324,1,57.82828686682341,0,0.005472999159997327,1,27.08343055542592,1,185.40129522827593,0,65.69570912739324,0
1986-08-19,0.627232,0.633929,0.618304,0.631696,0.028739999999999998,34445600.0,0.6029017000000003,1,0.6121578663000821,1,0.0,1,76.467943911849,0,75.77833462373849,1,57.82828686682341,0,0.0068832454581212454,1,27.08343055542592,0,162.27336020520337,0,45.91880466422422,0
1986-08-20,0.629464,0.651786,0.629464,0.647321,0.029450999999999998,42828800.0,0.6084820000000004,1,0.6153044360637036,1,2.4734999113497524,1,79.66074328205352,1,77.07247084317683,1,61.43967959902254,1,0.009156136484194222,1,12.766180535697247,0,243.77914062953434,1,67.79636707248237,1
1986-08-21,0.645089,0.649554,0.638393,0.638393,0.029044,48664000.0,0.6174105000000004,1,0.6207198113248483,1,-1.379222982106254,0,78.50413996581344,0,77.5496938840557,1,58.364159627035114,0,0.010120342997679277,1,23.25540205455193,1,160.02113828200785,0,58.63191262052809,0
1986-08-22,0.640625,0.654018,0.640625,0.647321,0.029450999999999998,28929600.0,0.6245534000000005,1,0.6243389365385122,1,1.3985115751582455,1,78.77278613634715,1,77.95739130148618,1,60.49386178785275,1,0.011472649035336513,1,14.285866666666655,0,204.02971216341692,1,75.62997528475388,1
1986-08-25,0.651786,0.658482,0.649554,0.649554,0.029552,31600800.0,0.6328124000000004,1,0.6293293117133282,1,0.34496022838745866,0,78.2732293264042,0,78.06267064312553,1,61.030760902141544,1,0.012579536682670867,1,17.240313909658372,1,195.43344306575506,0,99.9005501452632,1
1986-08-26,0.649554,0.658482,0.649554,0.654018,0.029755,32810400.0,0.6381696000000004,1,0.6330065277654503,1,0.6872407836761907,1,80.25257652649219,1,78.7926392709144,1,62.138521278565186,1,0.013659502370096055,1,13.635530576089018,0,178.4131003629611,0,115.55728119255141,1
1986-08-27,0.654018,0.660714,0.647321,0.660714,0.030060000000000003,36758400.0,0.6424107000000003,1,0.6368267954444593,1,1.0238250323385545,1,86.83505101766146,1,81.47344318649675,1,63.80078159434976,1,0.014884119334659052,1,0.0,0,132.03511437494723,0,108.33099998133666,0
1986-08-28,0.660714,0.678571,0.658482,0.674107,0.030669,54924800.0,0.6441964000000003,1,0.6411699235454666,1,2.0270495252106002,1,88.75435445247982,1,83.9004136084911,1,66.92833432865544,1,0.016742344941257925,1,7.407038677883449,1,178.86379891693062,1,169.06605117030688,0
1986-08-29,0.671875,0.678571,0.658482,0.660714,0.030060000000000003,33807200.0,0.6468750000000003,1,0.6467526647190182,1,-1.9867765799791437,0,82.62629830352267,0,83.47570850683496,0,61.23112268344775,0,0.016939036286128806,1,29.629813994391608,1,179.50206107339883,1,104.8940825096492,0
1986-09-02,0.662946,0.662946,0.620536,0.620536,0.028232,58240000.0,0.6493303000000004,1,0.6496969074973785,1,-6.080997224215023,0,55.08419886901511,0,74.01187196089501,0,48.024057627956076,0,0.013695019120017693,0,96.29648066105827,1,155.1759595780516,0,-94.28583009597723,0
